checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,62,neural,2,;,;,16,16,16,True,7,7,42,"[{""word"": "";"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""there"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""going"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bringing"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,15,15,0
100,62,neural,3,'','',47,47,47,True,3,3,47,"[{""word"": ""''"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""'cause"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ones"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Pegasus"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""too"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,16,16,0
100,62,neural,4,and,she,82,82,82,True,5,5,50,"[{""word"": ""she"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""great"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""up"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""these"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,47,47,0
100,63,neural,1,a,terribly,66,66,66,True,4,4,52,"[{""word"": ""terribly"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""a"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Bowser"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""."", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""captain"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,0
100,63,neural,2,great,our,71,71,71,True,6,6,49,"[{""word"": ""our"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""great"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""plenty"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""go"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,66,66,0
100,63,neural,3,pile,heads,83,83,83,True,5,5,56,"[{""word"": ""heads"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""high"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""grown"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,71,71,0
100,63,neural,4,of,alarm,93,93,93,True,2,3,46,"[{""word"": ""alarm"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""young"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Spirit"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""will"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""seen"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,83,83,0
100,64,neural,1,were,were,22,22,22,True,9,9,45,"[{""word"": ""were"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""months"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""much"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""place"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""heart"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,64,neural,2,full,full,22,22,22,True,8,8,46,"[{""word"": ""full"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""torrents"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""haste"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wise"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,22,22,0
100,64,neural,3,of,her,56,56,56,True,3,4,42,"[{""word"": ""her"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""of"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""silver"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""spoke"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""anxious"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,22,22,0
100,64,neural,4,amused,amused,74,74,74,True,3,3,44,"[{""word"": ""amused"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""anything"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""appeared"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""veil"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Lucinda"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,56,56,0
100,65,neural,1,Clow,Clow,42,42,42,True,4,4,35,"[{""word"": ""Clow"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""Frank"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fellow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""might"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""harm"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,65,neural,2,and,So,63,63,63,True,2,3,40,"[{""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Lucinda"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""after"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""--"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Sammy"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,42,42,0
100,65,neural,3,his,man,72,72,72,True,2,3,43,"[{""word"": ""man"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""these"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""humanity"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Every"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""hair"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,63,63,0
100,65,neural,4,wife,Arts,85,85,85,True,2,3,50,"[{""word"": ""Arts"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""whereon"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""anxious"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Nay"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pudding"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,72,72,0
100,66,neural,1,good,only,52,52,52,True,3,5,45,"[{""word"": ""only"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""good"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""exactly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""--"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Here"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,0
100,66,neural,2,",",amiss,60,60,60,True,3,4,48,"[{""word"": ""amiss"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""you"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""?"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""know"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""desert"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,52,52,0
100,66,neural,3,it,it,87,87,87,True,2,3,42,"[{""word"": ""it"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""would"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""beneath"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""ought"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,60,60,0
100,66,neural,4,'s,his,91,91,91,True,3,3,38,"[{""word"": ""his"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""want"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""they"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""there"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wife"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,87,87,0
100,67,neural,1,feet,hands,66,66,66,True,4,4,45,"[{""word"": ""hands"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""girl"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""have"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""with"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,0
100,67,neural,2,and,that,74,74,74,True,5,6,41,"[{""word"": ""that"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""companioned"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""pile"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""seen"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""good"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,66,66,0
100,67,neural,3,then,grown,86,86,86,True,4,4,54,"[{""word"": ""grown"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""night"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""humanity"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mutinously"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Peter"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,74,74,0
100,67,neural,4,shook,face,97,97,97,True,2,3,39,"[{""word"": ""face"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""growled"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""villagers"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""that"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""tried"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
100,68,neural,1,eaten,to,64,64,64,True,5,5,52,"[{""word"": ""to"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""been"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""doctor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""this"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lot"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,46,10,0
100,68,neural,2,and,stop,61,61,61,True,4,4,36,"[{""word"": ""stop"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""a"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""roar"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""try"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""made"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,64,0
100,68,neural,3,drunk,after,69,69,69,True,7,8,44,"[{""word"": ""after"", ""timed_overlap"": 7, ""column_overlap"": 8}, {""word"": ""grass"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dragging"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""my"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,61,61,0
100,68,neural,4,",",chance,74,74,74,True,3,4,48,"[{""word"": ""chance"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""down"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""captain"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""behind"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""our"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,69,69,0
100,69,neural,1,snow,snow,34,34,34,True,10,10,45,"[{""word"": ""snow"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""'m"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""`"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""companioned"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""agreement"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,69,neural,2,",",",",80,80,80,True,4,5,44,"[{""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""gave"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""calmly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""him"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,34,34,0
100,69,neural,3,is,rubbed,88,88,88,True,2,3,47,"[{""word"": ""rubbed"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hall"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""forward"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lord"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""price"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,80,80,0
100,69,neural,4,bearing,had,97,97,97,True,2,4,48,"[{""word"": ""had"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""all"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bearing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""appeared"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,88,88,0
100,70,neural,1,found,found,34,34,34,True,6,6,50,"[{""word"": ""found"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""Bill"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""over"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""very"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""snuff-box"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,0
100,70,neural,2,Reddy,Reddy,38,38,38,True,3,4,38,"[{""word"": ""Reddy"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""forward"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""villagers"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "","", ""timed_overlap"": 1, ""column_overlap"": 6}, {""word"": ""should"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,34,34,0
100,70,neural,3,'s,'s,71,71,71,True,2,2,43,"[{""word"": ""'s"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Pegasus"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""there"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""should"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Dear"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,38,38,0
100,70,neural,4,tracks,tracks,75,75,75,True,6,6,42,"[{""word"": ""tracks"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""howled"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""keep"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""are"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""therefore"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,71,71,0
100,71,neural,1,",",had,61,61,61,True,3,3,38,"[{""word"": ""had"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Gilbert"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""harm"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""want"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,0
100,71,neural,2,`,to,89,89,89,True,3,3,44,"[{""word"": ""to"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""go"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""No"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""."", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""found"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,61,61,0
100,71,neural,3,if,all,80,80,80,True,2,3,47,"[{""word"": ""all"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""miles"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Obey"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Bowser"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""'ve"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,89,89,0
100,71,neural,4,you,it,79,79,79,True,4,4,51,"[{""word"": ""it"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""Suddenly"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""snuff-box"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""likes"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""fine"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,80,80,0
100,72,neural,1,when,when,60,60,60,True,6,6,56,"[{""word"": ""when"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""chance"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""hands"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""queen"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""torrents"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,0
100,72,neural,2,he,seemed,91,91,91,True,2,3,33,"[{""word"": ""seemed"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hair"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""world"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""my"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""as"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,60,60,0
100,72,neural,3,caught,.,89,89,89,True,3,3,42,"[{""word"": ""."", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""splendid"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hall"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""rubbed"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,91,91,0
100,72,neural,4,my,His,86,86,86,True,3,3,46,"[{""word"": ""His"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""try"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""pink"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""haste"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""window"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,89,89,0
100,73,neural,1,only,only,86,86,86,True,2,2,56,"[{""word"": ""only"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""such"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""O"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Oh"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pay"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,0
100,73,neural,2,pardon,as,91,91,91,True,4,4,51,"[{""word"": ""as"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""whitest"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""horses"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""came"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""value"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
100,73,neural,3,you,of,94,94,94,True,3,3,39,"[{""word"": ""of"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Now"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""great"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""eaten"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""soft"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,91,0
100,73,neural,4,all,agreement,92,92,92,True,2,3,35,"[{""word"": ""agreement"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""after"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sat"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""heated"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,94,94,0
100,74,neural,1,sensible,moment,79,79,79,True,6,6,47,"[{""word"": ""moment"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""do"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""beauty"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""fine"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wonder"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,0
100,74,neural,2,girl,on,68,68,68,True,3,3,52,"[{""word"": ""on"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""highness"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Remember"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""--"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pay"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,79,79,0
100,74,neural,3,",",beauty,82,82,82,True,3,3,36,"[{""word"": ""beauty"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""praised"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""three"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""came"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,68,68,0
100,74,neural,4,'',what,81,81,81,True,2,3,39,"[{""word"": ""what"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""feet"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""whereon"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Jack"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Instead"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,82,0
100,75,neural,1,finish,stop,93,93,93,True,5,5,54,"[{""word"": ""stop"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""deep"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""come"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""not"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sustaining"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,0
100,75,neural,2,my,that,92,92,92,True,4,5,54,"[{""word"": ""that"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""Miss"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""almost"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hearth"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,93,93,0
100,75,neural,3,Arts,anything,93,93,93,True,3,3,49,"[{""word"": ""anything"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""young"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""go"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""whitest"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Marsch"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,92,92,0
100,75,neural,4,course,should,92,92,92,True,2,2,37,"[{""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""look"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""roar"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""desert"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""drunk"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,93,93,0
100,76,neural,1,",",",",27,27,27,True,9,9,44,"[{""word"": "","", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""were"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""this"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,76,neural,2,',put,57,57,57,True,2,2,48,"[{""word"": ""put"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""done"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""as"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,27,27,0
100,76,neural,3,rejoined,his,94,94,94,True,2,4,51,"[{""word"": ""his"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""If"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""been"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bear"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,57,57,0
100,76,neural,4,his,Puck,86,86,86,True,3,3,49,"[{""word"": ""Puck"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""."", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""anxious"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""they"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,94,94,0
100,77,neural,1,a,a,15,15,15,True,9,9,35,"[{""word"": ""a"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""to"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""oh"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""so"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,19,10,0
100,77,neural,2,fine,fine,36,36,36,True,6,7,45,"[{""word"": ""fine"", ""timed_overlap"": 6, ""column_overlap"": 7}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""brave"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""old"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sensible"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,15,15,0
